,tweet.id,created_at,text,location,retweet,favorite
1110,1451804432383954946,2021-10-23 06:55:24,It becomes a habit whenever something negative happens. I wanna stop. I hate my mind just goes to k*lling myself instantly. It’s a true sickness. #suicidal #Depressed #SuicidePrevention #Mentalhealth,,2,2
1111,1451869912264282114,2021-10-23 11:15:36,What’s up people? Get up! Make some coffee and put on your big boy/girl pants! Life is hard it never gets any easier but within you is a beast that can only get stronger. I may not know you but i care!!! Reach out. #mentalhealth #MentalHealthMatter #life #Depressed #bipolarclub,Undisclosed Location,1,7
1112,1451886826810052615,2021-10-23 12:22:48,"I don't know what I'm going through, I'm dying without anything, I didn't got hurt by any bullet or knife in my chest. But the depression I have been taking for years in my shoulders is killing me hardly and softly at the same time. 😞😢
#depression #depressed #mentalillness","Bengaluru, India",1,0
1113,1451901710004326405,2021-10-23 13:21:57,"Others imply that they know what it is like to be #depressed  because they have gone through a #Divorce , lost a #Job , or #breakup  with someone. But these experiences carry with them #feelings. #depression , instead, is flat, hollow, and unendurable. It is also tiresome.",Rwanda,0,0
1114,1451929197077692420,2021-10-23 15:11:10,I can't play genshin all night. No one talk 2 me #depressed,brie,0,0
1115,1451940179346866186,2021-10-23 15:54:49,I see everybody going through sum ...I pray we find peace #depression #depressed #love #Peace #Deja_Vu #RealMagic,planet Nino,0,1
1116,1451965982189162499,2021-10-23 17:37:21,my mood is really low 😞 #sad #depressed,UK,0,0
1117,1452007717799874560,2021-10-23 20:23:11,"Does anyone know how to get rid of the really bad cold going around the uk I feel like SHIT and my throat hurts so bad lolz 

#Depressed #her",She/they,0,0
1118,1452013500503576583,2021-10-23 20:46:10,"Anyone who may be #depressed, You hear others say they understand and do, but I understand that we don't always soak it in and want to. We're stuck, and it hurts. We must always get back up! Today is a good day for me, but I'm with you! Please Get Up :) #riseabove",,0,0
1119,1452013726320758785,2021-10-23 20:47:04,There is nothing more lonely than being at your absolute lowest and realizing you have no friends to call to come over and get you through it. #Depressed,"Florida, USA",0,0
1120,1452039423382757379,2021-10-23 22:29:10,was busy being #depressed but now it’s time to face my demons n by that i mean nct 127,they/he/she • 22,0,0
1121,1452039427157528579,2021-10-23 22:29:11,"they’re gon forever.. i can’t believe it :(

#sad #depressed",,0,0
1122,1452042508486205440,2021-10-23 22:41:26,"If you don’t want me calling you out on your bullshit, stop doing fucking bullshit #Unappreciated #Depressed",United States of America,0,0
1123,1452069369606025224,2021-10-24 00:28:10,"I can't explain what is wrong or why the tears are falling, because I don't know the answer myself other than,. I have depression &amp; depression needs no reason.
.
.
#depressionquotes #dead #sad #depressed #moodedits #memes #funny #meme #quotes #sadquotespage #hurt #hate #life.",,0,0
1124,1452087238716805122,2021-10-24 01:39:10,Eating mcdonalds #Depressed #3AMThoughts,chainsaw massacre,1,1
1125,1452098917638754306,2021-10-24 02:25:35,"why does no one tweet at me im obviously the greatest twitter user of the century, ive only used racial slurs 43 times #sad #depressed #f4f #depression #followme #doit #justfollowmealready",,0,0
1126,1452104708022145027,2021-10-24 02:48:35,"I just need a shoulder to cry on, I can't even talk to my parents that I'm heartbroken over a girl, this is why I'm always to end my life every day and I have been for the past 22 years 💔 #lgbt #depressed #ComingOutDay",United States,0,0
1127,1452117842975940610,2021-10-24 03:40:47,I’m so #depressed that Berkeley died,"Piss pool, Cyrodiil",0,1
1128,1452120333142544387,2021-10-24 03:50:41,in bed eating almond crunch pocky on a saturday night because i am #depressed,she/her,0,1
1129,1452129901750927362,2021-10-24 04:28:42,I mean at the time this nigga was doing so much for me. I felt somehow about asking 😭 although if I’ve asked him to pay he would have found a way about it and everything will be sorted out but uno this type of feeling when you know someone has done a lot #Depressed #Trending,,0,0
1130,1452131704836169728,2021-10-24 04:35:52,"You get one life and you're wasting your time for fake people... Crazy man.😐
.
.
.
.
#Depressed #Memes #morningmotivation #Motivation #MotivationalQuotes",Republic of Slovenia,1,0
1131,1452134219585671170,2021-10-24 04:45:51,I went from talking with people to just ignoring everyone depression is real 🙇🏾‍♀️ #depressed asf,,0,0
1132,1452161294178537480,2021-10-24 06:33:27,feelingso sad and derpessed bc icant watch the concert bc of hw. #depressed #sad #brocken,ill make a carrd soon.. imlazy,0,0
1133,1452172808323141633,2021-10-24 07:19:12,"depression sucks, i need friends, #Alone #foreveralone #depressed","Melbourne, Victoria",0,0
1134,1452180476718837763,2021-10-24 07:49:40,Sometimes I like to sit outside in the dark and cry. Then go back into my room and say everything is fine and go back to bed. #Depressed #Crying #LateNight #Scars #Pain,,0,0
1135,1452183541043900417,2021-10-24 08:01:51,Fck how pale “feels”…I have to “live” this life…n I been black for a long time…how does that make YOU feel uncomfortable?…imagine being me 😏#Depressed #Never #NotOverPale,Supreme State of Mind,0,0
1136,1452191289672454148,2021-10-24 08:32:38,I’m really tired of waking up drenched in sweat thinking about you I have to figure out how to kill the part of me that wants the worse parts of you #MentalHealthMatters #Depressed #InSomnia #life #askleroy,"Austin, TX",0,0
1137,1452206158920491010,2021-10-24 09:31:43,Focus on yourself she says you to selfish…you focus on her you going to be broke ..you can’t win 🤷🏾‍♂️🙄#Depressed #DoubleShotAtLove #Cope #CoronavirusAct #BestBreakUpLines,"Pretoria, South Africa",0,0
1138,1452208136211861504,2021-10-24 09:39:35,It hurts knowing that you spend your whole life gathering guests for your funeral. #rtItBot #Depressed #family,Some where on Jupiter 👽🛸,3,1
1139,1452213060958101515,2021-10-24 09:59:09,"What did I do to deserve this…sometimes it feels like I’m in an endless cycle of misfortune, fuck I miss her man 😭 

#sad #depressed #imissher #hellawaits #love",,0,0
1140,1452215969225510925,2021-10-24 10:10:42,"GDM is making me hell depressed. Contemplating if 1 child is enough for the rest of my life. I used to really enjoy my pregnancy life, now it’s just a misery. I still love my child no matter what. I just don’t want to go through the GDM again 😭 #depressed","Perth, Western Australia",0,0
1141,1452228224570830855,2021-10-24 10:59:24,Is anyone up that wants to chat. My mind is racing and Im bored as all hell! #nosleeep #earlybird #MentalHealthAwareness #MentalHealthMatters #mentalhealth #bipolar #bipolarclub #bored #depressed #hello,Undisclosed Location,0,3
1142,1452230639256756234,2021-10-24 11:09:00,Is anyone up? I'm depressed and feeling a little lonely if anyone wants to chat let me know. #bipolardisorder #mentalhealth #MentalHealthMatters #beopen #depressed #bored #whatsup,oriskany falls,1,3
1143,1452232013033914377,2021-10-24 11:14:27,My happiness never seems to come first… I’m ALWAYS needed to do something on behalf of someone. Never have I felt more depressed in my life than this month. 😞 it’s been a long process and realizing it takes time… idk what to do with myself… #depressed,"Las Vegas, NV",0,0
1144,1452239904344350721,2021-10-24 11:45:49,I’m what I don’t want to again ............ only reality smiths can relate #Depressed #RealLife,New generation estate oke ayo,0,1
1145,1452254005145575424,2021-10-24 12:41:51,I was in the middle of accepting yurina won't debut in kep1er but then I see a sad edit!! Pakshet!!! #depressed,stu dying,0,6
1146,1452287659519483915,2021-10-24 14:55:34,"Don't know what I am feeling with a million others.

#INDvPAK #depressed #feelingconfused #indiaVsPakistan","Bagalkot, India",0,2
1147,1452293004677558281,2021-10-24 15:16:49,"I'm alone 😔
#alone #WithMe #depressed #lonely",,1,0
1148,1452299982778810372,2021-10-24 15:44:32,0-2 already and its only been 13 minutes. #MUNLIV #Depressed.,Melbourne,0,0
1149,1452317163394670605,2021-10-24 16:52:49,need a week's break (minimum) to deal with what is happening in this match. #depressed,Indore/New Delhi,0,9
1150,1452317186597572624,2021-10-24 16:52:54,They only people who respond to my tweets are scammers and hackers. I hate my life. I hate people. I feel #alone #depressed #ignored #invisible This forum is useless. #nofriends,Ohio,0,0
1151,1452336924778274822,2021-10-24 18:11:20,Is it me - am I overreacting @N12jamiestuart or is this the worst coached team in @NFL    I don’t think I’ve been this  #depressed over @nyjets we no longer #TakeFlight,"Manhasset, NY",0,2
1152,1452340741120876546,2021-10-24 18:26:30,#Grateful: Your #job is the dream of the #unemployed. Your #house is the #dream of the #homeless. Your #smile is dream of the #depressed. Your #health is the dream of those who are #sick. Beautiful things happen when you distance yourself from #negativity. #GratefulTweet,Northern Virginia,0,0
1153,1452352953671507971,2021-10-24 19:15:02,"I need to start cleaning up my depression room so that I start to move on but I just don't know how to start, anyone has any tips?

#depression #depressed",,0,0
1154,1452357719751462912,2021-10-24 19:33:58,"25 saal hogye match dekhna jab start kiya,kabhi bhi WC match (India vs Pak) ke baad itni shanti nhi hui...hamesha patakhe fodte hi the.☹ Get the trophy please.Nothing less, nothing more!! It won't heal the today's loss, but still. #depressed @imVkohli @RaviShastriOfc","Mumbai, India",0,0
1155,1452387847223201795,2021-10-24 21:33:41,"Not even small presses want my manuscripts. Somebody please convince me not to jump off the bay bridge. 

#WritingCommunity #writing #writer #rejection #litrejection #depressed #depression #ihatemyself #amwriting #amstruggling #help","Livermore, CA",0,6
1156,1452408565281423369,2021-10-24 22:56:01,"Follow me if you're depressed. 

#depression #depressed #followme",,0,0
1157,1452418088985513984,2021-10-24 23:33:51,"feeling really down and worthless right now. not sure how things will get better but i know they will 

#mentalhealth #depressed #anxiety #ocdtwitter #ocd",,0,1
1158,1452437531631435784,2021-10-25 00:51:07,me vs wondering if partner sys can call because im #overstimulated and #depressed,,0,1
1159,1452474855513747464,2021-10-25 03:19:25,"I start feeling intensely that people who just talk about Impression, #MONEY, and Motivation can be highly toxic, #depressed &amp; demotivating!

#mondaythoughts #socialrealism #influencers",India,0,2
1160,1452491655706300417,2021-10-25 04:26:11,"Imagine sleeping and never waking up in the morning.

#depression #depressed #sadquote  #3AM #thoughts #helpme",,0,0
1161,1452504320763518979,2021-10-25 05:16:30,scammed a child in adopt me😊😁 #EMO #depressed  #Killler #animebabe,DEEZ NUTS,0,0
1162,1452505352981860358,2021-10-25 05:20:37,Ya know most people #question if they are #depressed at least I know for a fact I am.,"New Jersey, USA",0,0
1163,1452533351449989127,2021-10-25 07:11:52,hi im home alone #emo #depressed #broken,,0,7
1164,1452549696979750917,2021-10-25 08:16:49,wow lacy left me 🙂 #imfine #sadgirluwu #emoassmf #depressed #imok..,"M,A,A,M,R,S,A,V,W,L,A,L ‹3",1,2
1165,1452581259767689217,2021-10-25 10:22:14,if i dont get prestige evelynn i will quiII myself #sad #sadness #overit #depressed #emo,she/her · ic - iunarush,1,18
1166,1452603991582552076,2021-10-25 11:52:34,"I feel unsafe here...😥
#depressed","Texas, USA",0,0
1167,1452604887813005334,2021-10-25 11:56:08,It’s gonna be raining all dam day #depressed 😭,Beyonce’s tiddies,0,0
1168,1452615750548549632,2021-10-25 12:39:17,oomf left me on seen?! #depressed,he/they,0,6
1169,1452618746586144770,2021-10-25 12:51:12,"#SocialMedia greatest accomplishment: Convincing #Millennials, and those after, that they're all #depressed.

#BigPharmaApproved","Texas, USA",0,0
1170,1452626020855697416,2021-10-25 13:20:06,Not sure what to do with myself now that Sheila is gone. #CureHuntingtonsDisease #depressed,Nova Scotia,0,0
1171,1452626877999353861,2021-10-25 13:23:30,"Praying that the aliens come and bring me back to my home planet. I don't belong on Earth

#depressed",,0,0
1172,1452632788813824000,2021-10-25 13:47:00,"Ranting here since no one's here to listen or comfort me 💔
📌Save place for everyone to rant your problems I'll be listening to y'all cause I know how much it hurts when nobody is listening to what your saying 🥺🥺
#Lonely #Anxiety #depression #depressed #FYP #fypシ","Seoul, Republic of Korea",0,0
1173,1452657173180321798,2021-10-25 15:23:53,sorry for being #depressed on main #lol I just feel like #shit,READ CARRD BEFORE YOU FOLLOW,0,0
